0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
19.17808219178082,32.19178082191781,45.20547945205479,58.90410958904109,72.6027397260274,84.93150684931507,95.20547945205479,102.73972602739725,106.16438356164383,104.10958904109589,97.26027397260273,86.98630136986301,74.65753424657534,61.64383561643835,48.630136986301366,35.61643835616438,22.602739726027394,5.47945205479452,1.36986301369863,0.0,0.684931506849315,3.4246575342465753,4.794520547945205,1.36986301369863,1.36986301369863,4.10958904109589,10.273972602739725,16.43835616438356,22.602739726027394,28.767123287671232,35.61643835616438,47.26027397260274,47.94520547945205,49.31506849315068,48.630136986301366,47.94520547945205,19.17808219178082,18.493150684931507,18.493150684931507,20.54794520547945,21.232876712328768,21.232876712328768,21.232876712328768,19.863013698630137,20.54794520547945,21.91780821917808,22.602739726027394,22.602739726027394,68.4931506849315,60.958904109589035,56.84931506849315,58.219178082191775,57.534246575342465,61.64383561643835,69.17808219178082,75.34246575342465,76.71232876712328,77.39726027397259,76.71232876712328,73.97260273972603,67.80821917808218,64.38356164383562,65.06849315068493,65.06849315068493,68.4931506849315,68.4931506849315,68.4931506849315,67.80821917808218
21.232876712328768,34.24657534246575,47.94520547945205,60.958904109589035,73.97260273972603,86.30136986301369,96.57534246575342,104.7945205479452,107.53424657534246,105.47945205479452,97.94520547945206,87.67123287671232,75.34246575342465,63.013698630136986,49.31506849315068,36.3013698630137,23.28767123287671,6.8493150684931505,2.054794520547945,0.0,0.684931506849315,3.4246575342465753,4.794520547945205,2.054794520547945,2.054794520547945,4.794520547945205,10.95890410958904,16.43835616438356,23.28767123287671,29.452054794520546,36.3013698630137,47.94520547945205,48.630136986301366,50.0,48.630136986301366,47.94520547945205,19.863013698630137,18.493150684931507,19.17808219178082,20.54794520547945,21.91780821917808,21.232876712328768,21.91780821917808,20.54794520547945,20.54794520547945,21.91780821917808,23.28767123287671,23.28767123287671,69.86301369863013,61.64383561643835,57.534246575342465,58.90410958904109,58.219178082191775,62.32876712328767,69.86301369863013,76.02739726027397,78.08219178082192,78.76712328767123,78.08219178082192,75.34246575342465,69.17808219178082,65.06849315068493,65.06849315068493,65.06849315068493,69.17808219178082,69.86301369863013,69.86301369863013,69.17808219178082
21.379310344827587,35.17241379310345,48.27586206896552,61.37931034482759,74.48275862068967,86.89655172413794,97.93103448275863,106.20689655172414,109.65517241379311,107.58620689655173,100.6896551724138,89.65517241379311,77.24137931034483,64.13793103448276,51.03448275862069,37.931034482758626,24.827586206896555,6.8965517241379315,1.3793103448275863,0.0,0.0,2.7586206896551726,4.137931034482759,1.3793103448275863,1.3793103448275863,4.827586206896552,10.344827586206897,16.551724137931036,23.448275862068968,28.965517241379313,35.862068965517246,47.58620689655173,48.27586206896552,49.65517241379311,48.96551724137932,48.27586206896552,19.310344827586206,17.931034482758623,17.931034482758623,20.689655172413794,21.379310344827587,21.379310344827587,22.06896551724138,19.310344827586206,19.310344827586206,21.379310344827587,22.758620689655174,22.758620689655174,70.3448275862069,61.37931034482759,57.24137931034483,58.62068965517242,57.24137931034483,62.758620689655174,71.72413793103449,78.62068965517241,80.6896551724138,80.6896551724138,80.0,76.55172413793105,69.65517241379311,64.82758620689656,64.82758620689656,64.82758620689656,71.0344827586207,71.72413793103449,71.72413793103449,71.0344827586207
19.047619047619047,33.333333333333336,46.93877551020408,60.54421768707483,73.46938775510203,85.03401360544217,95.91836734693877,103.40136054421768,106.80272108843538,105.4421768707483,98.63945578231292,87.75510204081633,75.51020408163265,62.58503401360544,48.97959183673469,36.054421768707485,23.12925170068027,6.122448979591836,1.3605442176870748,0.0,0.0,3.401360544217687,4.761904761904762,1.3605442176870748,1.3605442176870748,4.761904761904762,10.204081632653061,16.3265306122449,22.448979591836736,28.57142857142857,35.374149659863946,46.93877551020408,47.61904761904762,48.29931972789115,47.61904761904762,47.61904761904762,19.047619047619047,17.006802721088434,17.687074829931973,20.408163265306122,21.088435374149658,20.408163265306122,21.768707482993197,19.047619047619047,19.047619047619047,21.768707482993197,22.448979591836736,22.448979591836736,70.06802721088435,60.54421768707483,56.46258503401361,57.82312925170068,56.46258503401361,61.904761904761905,70.74829931972789,78.2312925170068,80.27210884353741,80.27210884353741,79.59183673469387,76.19047619047619,69.38775510204081,63.945578231292515,63.945578231292515,63.945578231292515,70.06802721088435,71.42857142857143,71.42857142857143,70.74829931972789
20.54794520547945,34.24657534246575,47.26027397260274,60.958904109589035,73.97260273972603,86.30136986301369,96.57534246575342,104.10958904109589,107.53424657534246,105.47945205479452,99.31506849315068,89.04109589041096,76.71232876712328,63.698630136986296,50.0,36.3013698630137,23.28767123287671,5.47945205479452,0.684931506849315,0.0,0.0,2.73972602739726,4.10958904109589,1.36986301369863,1.36986301369863,4.10958904109589,9.58904109589041,16.43835616438356,22.602739726027394,29.452054794520546,35.61643835616438,47.26027397260274,48.630136986301366,49.31506849315068,48.630136986301366,47.94520547945205,19.17808219178082,17.80821917808219,17.80821917808219,20.54794520547945,21.232876712328768,21.232876712328768,21.91780821917808,19.17808219178082,19.863013698630137,21.91780821917808,23.28767123287671,23.28767123287671,70.54794520547945,61.64383561643835,56.84931506849315,58.219178082191775,57.534246575342465,63.013698630136986,71.91780821917808,79.45205479452055,81.5068493150685,81.5068493150685,80.82191780821917,77.39726027397259,69.86301369863013,64.38356164383562,64.38356164383562,65.06849315068493,71.23287671232876,72.6027397260274,72.6027397260274,71.91780821917808
20.54794520547945,34.93150684931506,47.94520547945205,61.64383561643835,74.65753424657534,86.98630136986301,97.94520547945206,105.47945205479452,108.21917808219177,106.84931506849314,100.68493150684931,90.41095890410958,78.08219178082192,64.38356164383562,51.36986301369863,37.671232876712324,23.972602739726025,5.47945205479452,0.684931506849315,0.0,0.684931506849315,3.4246575342465753,4.794520547945205,2.054794520547945,2.054794520547945,4.10958904109589,10.273972602739725,17.123287671232877,23.28767123287671,29.452054794520546,35.61643835616438,47.26027397260274,48.630136986301366,49.31506849315068,48.630136986301366,47.94520547945205,19.17808219178082,17.80821917808219,17.80821917808219,21.232876712328768,21.232876712328768,21.232876712328768,21.91780821917808,19.17808219178082,19.863013698630137,21.91780821917808,23.28767123287671,23.28767123287671,71.23287671232876,61.64383561643835,57.534246575342465,58.90410958904109,57.534246575342465,63.013698630136986,72.6027397260274,80.13698630136986,82.1917808219178,82.87671232876711,81.5068493150685,78.08219178082192,70.54794520547945,65.06849315068493,65.06849315068493,65.06849315068493,71.91780821917808,73.97260273972603,73.2876712328767,72.6027397260274
20.833333333333332,35.416666666666664,49.30555555555556,63.888888888888886,77.77777777777777,90.97222222222221,102.77777777777777,111.11111111111111,113.19444444444444,111.11111111111111,103.47222222222221,91.66666666666666,78.47222222222221,64.58333333333333,50.69444444444444,37.5,24.305555555555554,6.25,1.3888888888888888,0.0,0.6944444444444444,4.166666666666666,4.861111111111111,2.7777777777777777,2.7777777777777777,5.555555555555555,11.11111111111111,16.666666666666664,22.916666666666664,29.166666666666664,36.11111111111111,47.916666666666664,49.30555555555556,50.0,49.30555555555556,48.61111111111111,20.13888888888889,18.055555555555554,18.75,21.52777777777778,22.22222222222222,21.52777777777778,22.916666666666664,20.13888888888889,20.833333333333332,22.916666666666664,24.305555555555554,24.305555555555554,72.22222222222221,63.19444444444444,59.02777777777778,60.416666666666664,59.72222222222222,64.58333333333333,73.61111111111111,82.63888888888889,85.41666666666666,86.11111111111111,84.72222222222221,80.55555555555556,72.22222222222221,66.66666666666666,66.66666666666666,67.36111111111111,73.61111111111111,77.08333333333333,77.08333333333333,75.69444444444444
20.833333333333332,35.416666666666664,49.30555555555556,63.888888888888886,77.77777777777777,91.66666666666666,102.77777777777777,111.11111111111111,113.88888888888889,111.80555555555556,104.16666666666666,93.05555555555556,79.86111111111111,65.97222222222221,52.08333333333333,38.888888888888886,25.0,6.25,1.3888888888888888,0.0,0.6944444444444444,3.4722222222222223,4.861111111111111,2.083333333333333,2.7777777777777777,5.555555555555555,11.11111111111111,17.36111111111111,23.61111111111111,29.86111111111111,36.11111111111111,47.916666666666664,49.30555555555556,50.69444444444444,50.0,48.61111111111111,19.444444444444443,18.055555555555554,18.055555555555554,20.833333333333332,21.52777777777778,21.52777777777778,22.22222222222222,20.13888888888889,20.13888888888889,22.916666666666664,23.61111111111111,23.61111111111111,72.91666666666666,63.19444444444444,59.02777777777778,60.416666666666664,59.72222222222222,64.58333333333333,73.61111111111111,84.02777777777777,87.5,87.5,86.80555555555556,82.63888888888889,72.91666666666666,66.66666666666666,65.97222222222221,66.66666666666666,73.61111111111111,79.16666666666666,79.16666666666666,78.47222222222221
21.52777777777778,36.11111111111111,50.69444444444444,64.58333333333333,79.16666666666666,92.36111111111111,103.47222222222221,111.11111111111111,113.88888888888889,111.80555555555556,104.86111111111111,93.75,80.55555555555556,65.97222222222221,52.08333333333333,38.888888888888886,25.0,6.25,1.3888888888888888,0.0,0.6944444444444444,3.4722222222222223,4.861111111111111,2.083333333333333,2.7777777777777777,6.25,12.5,17.36111111111111,23.61111111111111,29.86111111111111,36.11111111111111,48.61111111111111,49.30555555555556,50.69444444444444,50.0,49.30555555555556,20.13888888888889,18.055555555555554,18.055555555555554,20.833333333333332,21.52777777777778,21.52777777777778,22.916666666666664,20.13888888888889,20.833333333333332,22.916666666666664,24.305555555555554,23.61111111111111,72.91666666666666,63.888888888888886,59.72222222222222,61.11111111111111,59.72222222222222,65.27777777777777,74.30555555555556,84.02777777777777,87.5,87.5,86.11111111111111,81.94444444444444,72.91666666666666,66.66666666666666,66.66666666666666,67.36111111111111,74.30555555555556,79.16666666666666,79.16666666666666,78.47222222222221
20.27972027972028,33.56643356643357,46.85314685314685,60.83916083916083,74.12587412587412,86.7132867132867,98.6013986013986,106.99300699300699,110.48951048951048,107.6923076923077,100.6993006993007,89.5104895104895,76.92307692307692,62.93706293706293,49.650349650349646,36.36363636363636,23.776223776223777,5.594405594405594,1.3986013986013985,0.0,0.6993006993006993,2.797202797202797,4.195804195804196,2.097902097902098,2.097902097902098,5.594405594405594,11.888111888111888,16.783216783216783,23.076923076923077,29.37062937062937,35.66433566433566,48.251748251748246,48.951048951048946,49.650349650349646,49.650349650349646,48.951048951048946,19.58041958041958,18.88111888111888,19.58041958041958,20.979020979020977,21.678321678321677,21.678321678321677,22.377622377622377,20.979020979020977,21.678321678321677,23.076923076923077,23.776223776223777,23.776223776223777,71.32867132867132,62.93706293706293,59.44055944055944,60.83916083916083,59.44055944055944,63.63636363636363,72.02797202797203,81.11888111888112,84.61538461538461,84.61538461538461,83.21678321678321,79.72027972027972,71.32867132867132,65.73426573426573,66.43356643356643,66.43356643356643,72.02797202797203,76.22377622377623,76.22377622377623,75.52447552447552
